error,errorFilt,angle,angleRad,uSignal255,uSignal255Int,uSignalPWM,pwm_values,time_steps,timestamps,angleFilt,filtVelocity,velocity
91.38,0.12,-1.3799999999999955,-0.024085543677521668,-18.21428571428571,-18,1250.0,1250.0,0.004628,0.4336079999999993,-0.9642666666666665,0.9068888888888892,0.12
91.37,0.84,-1.3700000000000045,-0.023911010752322395,-18.21428571428571,-18,1250.0,1250.0,0.004632,0.4385919999999993,-0.9525333333333329,1.0322222222222226,0.84
91.25,0.22,-1.25,-0.02181661564992912,-18.21428571428571,-18,1250.0,1250.0,0.004676,0.4435759999999993,-0.940133333333333,1.1671111111111112,0.22
91.32,-0.34,-1.3199999999999932,-0.02303834612632503,-18.21428571428571,-18,1250.0,1250.0,0.004652,0.4485599999999993,-0.9263999999999993,1.3486666666666671,-0.34
91.33,0.43,-1.3299999999999983,-0.023212879051524554,-18.21428571428571,-18,1250.0,1250.0,0.004624,0.4535439999999993,-0.9121333333333328,1.5757777777777786,0.43
91.25,-0.05,-1.25,-0.02181661564992912,-18.21428571428571,-18,1250.0,1250.0,0.004632,0.45852799999999927,-0.8965333333333327,1.7720000000000007,-0.05
91.27,0.69,-1.269999999999996,-0.022165681500327914,-18.21428571428571,-18,1250.0,1250.0,0.004652,0.46351199999999926,-0.8807999999999994,1.9977777777777783,0.69
91.38,1.03,-1.3799999999999955,-0.024085543677521668,-18.21428571428571,-18,1250.0,1250.0,0.004652,0.46849599999999925,-0.8666666666666663,2.2493333333333347,1.03
91.46,-0.37,-1.4599999999999937,-0.025481807079117104,-18.21428571428571,-18,1250.0,1250.0,0.004648,0.47347999999999923,-0.8499999999999996,2.523555555555557,-0.37
91.6,0.21,-1.5999999999999943,-0.027925268031909173,-18.21428571428571,-18,1250.0,1250.0,0.004624,0.4784639999999992,-0.831733333333333,2.8071111111111127,0.21
91.44,1.38,-1.4399999999999977,-0.025132741228718305,-18.21428571428571,-18,1250.0,1250.0,0.004624,0.4834479999999992,-0.8101333333333329,3.111777777777779,1.38
91.43,0.38,-1.4300000000000068,-0.024958208303519032,-18.21428571428571,-18,1250.0,1250.0,0.00466,0.4884319999999992,-0.7870666666666661,3.4735555555555573,0.38
91.19,1.44,-1.1899999999999977,-0.020769418098732482,-18.21428571428571,-18,1250.0,1250.0,0.004648,0.4934159999999992,-0.761333333333333,3.819555555555558,1.44
91.02,1.1,-1.019999999999996,-0.01780235837034209,-18.21428571428571,-18,1250.0,1250.0,0.004628,0.4983999999999992,-0.7341333333333327,4.231333333333336,1.1
90.87,-0.01,-0.8700000000000045,-0.015184364492350746,-18.21428571428571,-18,1250.0,1250.0,0.004644,0.5033839999999992,-0.704133333333333,4.671333333333335,-0.01
90.89,1.33,-0.8900000000000006,-0.015533430342749543,-18.21428571428571,-18,1250.0,1250.0,0.004648,0.5083679999999992,-0.671733333333333,5.118444444444447,1.33
91.0,1.3,-1.0,-0.017453292519943295,-18.21428571428571,-18,1250.0,1250.0,0.00466,0.5133519999999991,-0.641333333333333,5.633333333333335,1.3
90.96,3.16,-0.9599999999999937,-0.016755160819145454,-18.21428571428571,-18,1250.0,1250.0,0.004624,0.5183359999999991,-0.6071999999999995,6.089333333333334,3.16
90.78,3.27,-0.7800000000000011,-0.01361356816555579,-18.21428571428571,-18,1250.0,1250.0,0.00466,0.5233199999999991,-0.5719999999999997,6.654000000000004,3.27
90.77,4.7,-0.769999999999996,-0.013439035240356268,-18.21428571428571,-18,1250.0,1250.0,0.004668,0.5283039999999991,-0.5341333333333328,7.243333333333337,4.7
90.69,5.23,-0.6899999999999977,-0.012042771838760834,-18.21428571428571,-18,1250.0,1250.0,0.004676,0.5332879999999991,-0.4954666666666662,7.810888888888891,5.23
90.73,4.31,-0.730000000000004,-0.012740903539558675,-18.21428571428571,-18,1250.0,1250.0,0.00472,0.5382719999999991,-0.45319999999999944,8.440666666666669,4.31
90.76,6.48,-0.7600000000000051,-0.013264502315156993,-18.21428571428571,-18,1250.0,1250.0,0.004644,0.5432559999999991,-0.41026666666666595,9.10488888888889,6.48
90.78,6.61,-0.7800000000000011,-0.01361356816555579,-18.21428571428571,-18,1250.0,1250.0,0.00474,0.5482399999999991,-0.3631999999999993,9.746444444444448,6.61
90.64,6.47,-0.6400000000000006,-0.011170107212763718,-18.21428571428571,-18,1250.0,1250.0,0.004704,0.553223999999999,-0.3155999999999994,10.440000000000003,6.47
90.6,8.48,-0.5999999999999943,-0.010471975511965877,-18.21428571428571,-18,1250.0,1250.0,0.004688,0.558207999999999,-0.26319999999999943,11.168000000000003,8.48
90.65,10.88,-0.6500000000000057,-0.011344640137963241,-18.21428571428571,-18,1250.0,1250.0,0.004716,0.563191999999999,-0.20546666666666602,11.902222222222226,10.88
90.54,9.26,-0.5400000000000063,-0.009424777960769489,-18.21428571428571,-18,1250.0,1250.0,0.004744,0.568175999999999,-0.14559999999999942,12.690666666666672,9.26
90.52,10.59,-0.519999999999996,-0.009075712110370443,-18.21428571428571,-18,1250.0,1250.0,0.004748,0.573159999999999,-0.08279999999999935,13.56444444444445,10.59
