error,errorFilt,angle,angleRad,uSignal255,uSignal255Int,uSignalPWM,pwm_values,time_steps,timestamps,angleFilt,filtVelocity,velocity
91.21,0.68,-1.2099999999999937,-0.021118483949131277,-25.135714285714286,-25,1231.0,1231.0,0.005024,0.3688159999999995,-1.2758666666666667,0.5468888888888891,0.68
91.41,-0.52,-1.4099999999999966,-0.024609142453119986,-25.135714285714286,-25,1231.0,1231.0,0.005088,0.37379999999999947,-1.265333333333333,0.664,-0.52
91.13,0.42,-1.1299999999999955,-0.019722220547535845,-25.135714285714286,-25,1231.0,1231.0,0.005068,0.37878399999999945,-1.2542666666666664,0.7833333333333337,0.42
91.48,-0.21,-1.480000000000004,-0.025830872929516146,-25.135714285714286,-25,1231.0,1231.0,0.005048,0.38376799999999944,-1.242933333333333,0.9360000000000004,-0.21
91.24,0.82,-1.2399999999999949,-0.021642082724729596,-25.135714285714286,-25,1231.0,1231.0,0.005048,0.38875199999999943,-1.2286666666666664,1.100888888888889,0.82
91.17,0.03,-1.1700000000000017,-0.020420352248333686,-25.135714285714286,-25,1231.0,1231.0,0.005064,0.3937359999999994,-1.2130666666666665,1.2740000000000005,0.03
91.06,-1.44,-1.0600000000000023,-0.018500490071139932,-25.135714285714286,-25,1231.0,1231.0,0.005048,0.3987199999999994,-1.1958666666666664,1.4660000000000004,-1.44
91.28,0.34,-1.2800000000000011,-0.022340214425527437,-25.135714285714286,-25,1231.0,1231.0,0.005084,0.4037039999999994,-1.1750666666666663,1.6942222222222225,0.34
91.14,0.96,-1.1400000000000006,-0.019896753472735368,-25.135714285714286,-25,1231.0,1231.0,0.005084,0.4086879999999994,-1.153733333333333,1.9320000000000006,0.96
91.07,0.76,-1.0699999999999932,-0.01867502299633921,-25.135714285714286,-25,1231.0,1231.0,0.005052,0.4136719999999994,-1.1313333333333329,2.190000000000001,0.76
91.12,0.04,-1.1200000000000045,-0.01954768762233657,-24.771428571428572,-25,1232.0,1232.0,0.005072,0.41865599999999936,-1.1079999999999997,2.4742222222222225,0.04
91.02,2.4,-1.019999999999996,-0.01780235837034209,-24.771428571428572,-25,1232.0,1232.0,0.005024,0.42363999999999935,-1.083866666666666,2.7653333333333334,2.4
91.03,-0.3,-1.0300000000000011,-0.017976891295541614,-24.771428571428572,-25,1232.0,1232.0,0.00508,0.42862399999999934,-1.0589333333333328,3.1022222222222235,-0.3
91.11,0.05,-1.1099999999999994,-0.01937315469713705,-24.771428571428572,-25,1232.0,1232.0,0.005064,0.4336079999999993,-1.0346666666666664,3.4304444444444453,0.05
91.02,0.97,-1.019999999999996,-0.01780235837034209,-24.771428571428572,-25,1232.0,1232.0,0.00504,0.4385919999999993,-1.0079999999999998,3.7835555555555587,0.97
91.14,1.5,-1.1400000000000006,-0.019896753472735368,-24.771428571428572,-25,1232.0,1232.0,0.005052,0.4435759999999993,-0.9774666666666659,4.1431111111111125,1.5
91.16,0.82,-1.1599999999999966,-0.020245819323134163,-24.771428571428572,-25,1232.0,1232.0,0.005076,0.4485599999999993,-0.9441333333333328,4.528000000000002,0.82
